Data,Kurs ?redni,Zmiana
13/10/2014,32.94,2.33
10/10/2014,32.19,-0.53
09/10/2014,32.36,0.65
08/10/2014,32.15,-2.28
07/10/2014,32.9,-0.15
06/10/2014,32.95,2.97
03/10/2014,32,0
02/10/2014,32,-0.84
01/10/2014,32.27,-0.12
30/09/2014,32.31,0.78
29/09/2014,32.06,3.09
26/09/2014,31.1,0.97
25/09/2014,30.8,-4.26
24/09/2014,32.17,0.06
23/09/2014,32.15,-0.77
22/09/2014,32.4,1.25
19/09/2014,32,-0.22
18/09/2014,32.07,-2.82
17/09/2014,33,-2.19
16/09/2014,33.74,-2.03
15/09/2014,34.44,-1.8
12/09/2014,35.07,-0.14
11/09/2014,35.12,-0.09
10/09/2014,35.15,-2.36
09/09/2014,36,0.14
08/09/2014,35.95,0.7
05/09/2014,35.7,-0.53
04/09/2014,35.89,0.08
03/09/2014,35.86,4.21
02/09/2014,34.41,0.32
01/09/2014,34.3,-0.58
29/08/2014,34.5,0.15
28/08/2014,34.45,-3.09
27/08/2014,35.55,-1.47
26/08/2014,36.08,2.76
25/08/2014,35.11,0.89
22/08/2014,34.8,-0.57
21/08/2014,35,-0.57
20/08/2014,35.2,-2.57
19/08/2014,36.13,-2.75
18/08/2014,37.15,3.19
14/08/2014,36,-0.06
13/08/2014,36.02,-2.65
12/08/2014,37,0
11/08/2014,37,1.65
08/08/2014,36.4,-2.02
07/08/2014,37.15,-1.98
06/08/2014,37.9,0
05/08/2014,37.9,-0.92
04/08/2014,38.25,3.1
01/08/2014,37.1,-3.76
31/07/2014,38.55,-3.02
30/07/2014,39.75,-5.33
29/07/2014,41.99,0.65
28/07/2014,41.72,-0.67
25/07/2014,42,0.12
24/07/2014,41.95,-0.1
23/07/2014,41.99,-0.02
22/07/2014,42,1.69
21/07/2014,41.3,-1.57
18/07/2014,41.96,0.87
17/07/2014,41.6,3.23
16/07/2014,40.3,0.5
15/07/2014,40.1,1.29
14/07/2014,39.59,0.23
11/07/2014,39.5,1.28
10/07/2014,39,-0.76
09/07/2014,39.3,0.23
08/07/2014,39.21,0.28
07/07/2014,39.1,-1.54
04/07/2014,39.71,-3.15
03/07/2014,41,3.54
02/07/2014,39.6,-1
01/07/2014,40,-0.52
30/06/2014,40.21,0.53
27/06/2014,40,-2.44
26/06/2014,41,-2.17
25/06/2014,41.91,0.26
24/06/2014,41.8,-1.95
23/06/2014,42.63,-0.4
20/06/2014,42.8,-0.21
18/06/2014,42.89,0.44
17/06/2014,42.7,-0.12
16/06/2014,42.75,0.05
13/06/2014,42.73,0.66
12/06/2014,42.45,-0.16
11/06/2014,42.52,-2.21
10/06/2014,43.48,0.53
09/06/2014,43.25,0.82
06/06/2014,42.9,-0.12
05/06/2014,42.95,1.87
04/06/2014,42.16,-0.38
03/06/2014,42.32,-2.33
02/06/2014,43.33,-0.39
30/05/2014,43.5,-2.25
29/05/2014,44.5,3.49
28/05/2014,43,0.66
27/05/2014,42.72,-4.13
26/05/2014,44.56,3.85
23/05/2014,42.91,-0.44
22/05/2014,43.1,4.87
21/05/2014,41.1,-0.96
20/05/2014,41.5,2.72
19/05/2014,40.4,1.51
16/05/2014,39.8,1.02
15/05/2014,39.4,0
14/05/2014,39.4,-1.6
13/05/2014,40.04,0.73
12/05/2014,39.75,1.17
09/05/2014,39.29,-2.07
08/05/2014,40.12,1.31
07/05/2014,39.6,1.28
06/05/2014,39.1,-2.4
05/05/2014,40.06,-0.17
02/05/2014,40.13,0.45
30/04/2014,39.95,-1.11
29/04/2014,40.4,0.9
28/04/2014,40.04,-0.57
25/04/2014,40.27,1.69
24/04/2014,39.6,-1.32
23/04/2014,40.13,0.2
22/04/2014,40.05,0.25
17/04/2014,39.95,1.14
16/04/2014,39.5,-0.03
15/04/2014,39.51,0.84
14/04/2014,39.18,1.24
11/04/2014,38.7,-0.26
